Reference_Date,Company_CNPJ,Company_Name,Movement_Date,Movement_Type,Version,Company_Type,Company,Position_Type,Movement_Description,Operation_Type,Asset_Type,Security_Characteristic,Intermediary,Quantity,Unit_Price,Volume,File_Type
2018-12-01,00.000.000/0001-91,BANCO DO BRASIL S.A.,2018-12-03,Venda à vista,2,Companhia,BCO BRASIL S.A.,Diretor ou Vinculado,,Débito,Ações,ON,Brasil Plural CCTVM S/A,440,45.0000000000,19800.0000000000,Consolidated
2018-12-01,00.000.000/0001-91,BANCO DO BRASIL S.A.,2018-12-14,Venda à vista,2,Companhia,BCO BRASIL S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,ConcordiS.A. CVMCC,227,44.0000000000,9988.0000000000,Consolidated
2018-12-01,00.000.000/0001-91,BANCO DO BRASIL S.A.,2018-12-20,Desligamento/saída,2,Companhia,BCO BRASIL S.A.,Diretor ou Vinculado,,Débito,Ações,ON,,31254,0.0000000000,0.0000000000,Consolidated
2018-12-01,00.000.000/0001-91,BANCO DO BRASIL S.A.,2018-12-20,Venda à vista,2,Companhia,BCO BRASIL S.A.,Diretor ou Vinculado,,Débito,Ações,ON,Votorantim Asset Manag DTVM,400,44.3000000000,17720.0000000000,Consolidated
2018-12-01,00.000.000/0001-91,BANCO DO BRASIL S.A.,2018-12-21,Desligamento/saída,2,Companhia,BCO BRASIL S.A.,Diretor ou Vinculado,,Débito,Ações,ON,,26689,0.0000000000,0.0000000000,Consolidated
2018-12-01,00.416.968/0001-01,BANCO INTER S.A.,2018-12-05,Venda à vista,1,Companhia,BANCO INTER S.A.,Diretor ou Vinculado,,Débito,Ações,PN,Inter DTVM Ltda.,10000,39.2180000000,392180.0000000000,Consolidated
2018-12-01,00.416.968/0001-01,BANCO INTER S.A.,2018-12-06,Venda à vista,1,Companhia,BANCO INTER S.A.,Diretor ou Vinculado,,Débito,Ações,PN,Inter DTVM Ltda.,10000,39.5061000000,395061.0000000000,Consolidated
2018-12-01,00.416.968/0001-01,BANCO INTER S.A.,2018-12-07,Venda à vista,1,Companhia,BANCO INTER S.A.,Diretor ou Vinculado,,Débito,Ações,PN,Inter DTVM Ltda.,5000,39.5182000000,197591.0000000000,Consolidated
2018-12-01,00.416.968/0001-01,BANCO INTER S.A.,2018-12-10,Venda à vista,1,Companhia,BANCO INTER S.A.,Órgão Estatutário ou Vinculado,,Débito,Ações,PN,Inter DTVM Ltda.,290,40.7706900000,11823.5001000000,Consolidated
2018-12-01,00.416.968/0001-01,BANCO INTER S.A.,2018-12-18,Venda à vista,1,Companhia,BANCO INTER S.A.,Órgão Estatutário ou Vinculado,,Débito,Ações,PN,Inter DTVM Ltda.,9117,37.7122500000,343822.5832500000,Consolidated
2018-12-01,00.416.968/0001-01,BANCO INTER S.A.,2018-12-19,Venda à vista,1,Companhia,BANCO INTER S.A.,Diretor ou Vinculado,,Débito,Ações,PN,Inter DTVM Ltda.,4500,38.2811100000,172264.9950000000,Consolidated
2018-12-01,00.416.968/0001-01,BANCO INTER S.A.,2018-12-20,Venda à vista,1,Companhia,BANCO INTER S.A.,Diretor ou Vinculado,,Débito,Ações,PN,Inter DTVM Ltda.,4400,38.3968200000,168946.0080000000,Consolidated
2018-12-01,00.416.968/0001-01,BANCO INTER S.A.,2018-12-21,Venda à vista,1,Companhia,BANCO INTER S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,PN,Inter DTVM Ltda.,500,39.2000000000,19600.0000000000,Consolidated
2018-12-01,00.416.968/0001-01,BANCO INTER S.A.,2018-12-26,Venda à vista,1,Companhia,BANCO INTER S.A.,Diretor ou Vinculado,,Débito,Ações,PN,Inter DTVM Ltda.,1000,38.9000000000,38900.0000000000,Consolidated
2018-12-01,00.416.968/0001-01,BANCO INTER S.A.,2018-12-27,Venda à vista,1,Companhia,BANCO INTER S.A.,Diretor ou Vinculado,,Débito,Ações,PN,Inter DTVM Ltda.,2000,38.8450000000,77690.0000000000,Consolidated
2018-12-01,00.416.968/0001-01,BANCO INTER S.A.,2018-12-28,Venda à vista,1,Companhia,BANCO INTER S.A.,Diretor ou Vinculado,,Débito,Ações,PN,Inter DTVM Ltda.,6000,38.8616700000,233170.0200000000,Consolidated
2018-12-01,00.622.416/0001-41,STATKRAFT ENERGIAS RENOVÁVEIS S.A.,2018-12-14,Subscrição,1,Companhia,STATKRAFT ENERGIAS RENOVAVEIS S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,,14023470,5.6055100000,78608701.3197000000,Consolidated
2018-12-01,00.864.214/0001-06,ENERGISA SA,2018-12-17,Subscrição,1,Companhia,ENERGISA S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,Empresa,23265301,6.7000000000,155877516.7000000000,Consolidated
2018-12-01,01.104.937/0001-70,ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR,2018-12-04,Compra à vista,1,Companhia,ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Votorantim,100,57.6600000000,5766.0000000000,Consolidated
2018-12-01,01.104.937/0001-70,ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR,2018-12-04,Venda à vista,1,Companhia,ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Votorantim,100,57.6500000000,5765.0000000000,Consolidated
2018-12-01,01.104.937/0001-70,ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR,2018-12-06,Compra à vista,1,Companhia,ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Votorantim,800,57.5000000000,46000.0000000000,Consolidated
2018-12-01,01.104.937/0001-70,ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR,2018-12-06,Venda à vista,1,Companhia,ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Votorantim,400,57.6100000000,23044.0000000000,Consolidated
2018-12-01,01.104.937/0001-70,ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR,2018-12-13,Compra à vista,1,Companhia,ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Votorantim,100,56.0000000000,5600.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-03,Compra à termo,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Corretora Planner,60000,16.0041300000,960247.8000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-03,Compra à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Corretora Planner,71600,15.8190200000,1132641.8320000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-03,Venda à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Corretora Planner,60000,15.8300000000,949800.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-04,Compra à termo,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,60000,16.0425200000,962551.2000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-04,Compra à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,50000,15.9642800000,798214.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-04,Venda à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Planner Corretora,15000,15.9523300000,239284.9500000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-05,Compra à termo,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,60000,16.1382800000,968296.8000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-05,Compra à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,40000,16.2700000000,650800.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-05,Venda à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Planner Corretora,60000,16.0500000000,963000.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-06,Compra à termo,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Corretora Planner,280000,16.0925000000,4505900.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-06,Compra à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Corretora Planner,100000,15.6564900000,1565649.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-06,Venda à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Corretora Planner,280000,15.9964300000,4479000.4000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-07,Compra à termo,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,245900,16.1901600000,3981160.3440000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-07,Compra à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,55000,16.0300000000,881650.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-07,Venda à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Planner Corretora,245900,16.1000000000,3958990.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-10,Compra à termo,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,173800,16.1966000000,2814969.0800000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-10,Compra à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,30000,15.8160700000,474482.1000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-10,Venda à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Planner Corretora,30000,16.1250000000,483750.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-11,Compra à termo,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Corretora Planner,60000,16.1547400000,969284.4000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-11,Compra à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,4800,16.0191700000,76892.0160000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-11,Venda à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Corretora Planner,60000,16.1000000000,966000.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-12,Compra à termo,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Corretora Planner,30000,16.2187200000,486561.6000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-12,Compra à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Corretora Planner,30000,16.1179300000,483537.9000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-12,Venda à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Corretora Planner,30000,16.1300000000,483900.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-13,Compra à termo,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Corretora Planner,27000,16.3260700000,440803.8900000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-13,Venda à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Corretora Planner,27000,16.2400000000,438480.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-14,Compra à termo,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,400000,16.2939600000,6517584.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-14,Venda à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Planner Corretora,442000,16.1984900000,7159732.5800000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-17,Compra à termo,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,330800,16.0944000000,5324027.5200000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-17,Compra à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,50000,15.8300000000,791500.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-17,Venda à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Planner Corretora,330800,16.0000000000,5292800.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-18,Compra à termo,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,180000,16.0223900000,2884030.2000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-18,Contratação de empréstimo (locador),1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Aluguel BTC,300000,0.0000000000,0.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-18,Venda à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Planner Corretora,180000,15.9300000000,2867400.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-19,Compra à termo,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Corretora Planner,522000,16.1704700000,8440985.3400000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-19,Contratação de empréstimo (locador),1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Planner Corretora,117800,0.0000000000,0.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-19,Contratação de empréstimo (tomador),1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,117800,0.0000000000,0.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-19,Venda à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Corretora Planner,522000,15.9917600000,8347698.7200000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-20,Compra à termo,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,284000,16.3945400000,4656049.3600000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-20,Venda à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Planner Corretora,398700,16.3162300000,6505280.9010000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-21,Compra à termo,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Corretora Planner,200000,16.4740800000,3294816.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-21,Compra à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,36600,16.2367200000,594263.9520000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-21,Venda à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Corretora Planner,200000,16.2900000000,3258000.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-26,Compra à termo,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Corretora Planner,75200,16.7574100000,1260157.2320000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-26,Compra à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,35000,16.5700600000,579952.1000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-26,Contratação de empréstimo (locador),1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Aluguel BTC,100000,0.0000000000,0.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-26,Venda à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Corretora Planner,75200,16.5800000000,1246816.0000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-27,Compra à termo,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Corretora Planner,57500,16.9241400000,973138.0500000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-27,Compra à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,112500,16.5393200000,1860673.5000000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-27,Venda à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Corretora Planner,57500,16.9241400000,973138.0500000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-28,Compra à termo,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Corretora Planner,176100,16.9814400000,2990431.5840000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-28,Compra à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Planner Corretora,63600,16.8961000000,1074591.9600000000,Consolidated
2018-12-01,01.545.826/0001-07,GAFISA SA,2018-12-28,Venda à vista,1,Companhia,GAFISA S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Corretora Planner,176100,16.8000000000,2958480.0000000000,Consolidated
2018-12-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2018-12-03,Venda à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,PN,Itaú Corretora de Valores S.A.,1300,35.5500000000,46215.0000000000,Consolidated
2018-12-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2018-12-04,Compra à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,PN,Itaú Corretora de Valores S.A.,300,35.5100000000,10653.0000000000,Consolidated
2018-12-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2018-12-06,Venda à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,PN,Itaú Corretora de Valores S.A.,200,35.8500000000,7170.0000000000,Consolidated
2018-12-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2018-12-07,Venda à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,PN,Itaú Corretora de Valores S.A.,400,35.5600000000,14224.0000000000,Consolidated
2018-12-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2018-12-10,Compra à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,PN,Itaú Corretora de Valores S.A.,100,34.6100000000,3461.0000000000,Consolidated
2018-12-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2018-12-11,Venda à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,PN,Itaú Corretora de Valores S.A.,100,34.9200000000,3492.0000000000,Consolidated
2018-12-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2018-12-14,Venda à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,PN,Itaú Corretora de Valores S.A.,500,35.5200000000,17760.0000000000,Consolidated
2018-12-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2018-12-19,Venda à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,PN,Itaú Corretora de Valores S.A.,100,34.6500000000,3465.0000000000,Consolidated
2018-12-01,01.548.981/0001-79,INVESTIMENTOS BEMGE S.A.,2018-12-27,Venda à vista,1,Controladora,ITAU UNIBANCO HOLDING S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,PN,Itaú Corretora de Valores S.A.,100,34.3000000000,3430.0000000000,Consolidated
2018-12-01,01.938.783/0001-11,CIA DE PARTICIPAÇÕES ALIANÇA DA BAHIA,2018-12-03,Compra à vista,1,Companhia,CIA PARTICIPACOES ALIANCA DA BAHIA,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Agora Corretora de Titulos e Valores Mobiliarios S/A,200,37.0000000000,7400.0000000000,Consolidated
2018-12-01,01.938.783/0001-11,CIA DE PARTICIPAÇÕES ALIANÇA DA BAHIA,2018-12-05,Compra à vista,1,Companhia,CIA PARTICIPACOES ALIANCA DA BAHIA,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Agora Corretora de Titulos e Valores Mobiliarios S/A,300,37.0000000000,11100.0000000000,Consolidated
2018-12-01,01.938.783/0001-11,CIA DE PARTICIPAÇÕES ALIANÇA DA BAHIA,2018-12-07,Compra à vista,1,Companhia,CIA PARTICIPACOES ALIANCA DA BAHIA,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Agora Corretora de Titulos e Valores Mobiliarios S/A,100,37.0000000000,3700.0000000000,Consolidated
2018-12-01,01.938.783/0001-11,CIA DE PARTICIPAÇÕES ALIANÇA DA BAHIA,2018-12-10,Compra à vista,1,Companhia,CIA PARTICIPACOES ALIANCA DA BAHIA,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Agora Corretora de Titulos e Valores Mobiliarios S/A,200,38.0000000000,7600.0000000000,Consolidated
2018-12-01,01.938.783/0001-11,CIA DE PARTICIPAÇÕES ALIANÇA DA BAHIA,2018-12-11,Compra à vista,1,Companhia,CIA PARTICIPACOES ALIANCA DA BAHIA,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Agora Corretora de Titulos e Valores Mobiliarios S/A,300,38.9900000000,11697.0000000000,Consolidated
2018-12-01,01.938.783/0001-11,CIA DE PARTICIPAÇÕES ALIANÇA DA BAHIA,2018-12-12,Compra à vista,1,Companhia,CIA PARTICIPACOES ALIANCA DA BAHIA,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,,200,38.0000000000,7600.0000000000,Consolidated
2018-12-01,01.938.783/0001-11,CIA DE PARTICIPAÇÕES ALIANÇA DA BAHIA,2018-12-13,Compra à vista,1,Companhia,CIA PARTICIPACOES ALIANCA DA BAHIA,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Agora Corretora de Titulos e Valores Mobiliarios S/A,300,37.0000000000,11100.0000000000,Consolidated
2018-12-01,01.938.783/0001-11,CIA DE PARTICIPAÇÕES ALIANÇA DA BAHIA,2018-12-14,Compra à vista,1,Companhia,CIA PARTICIPACOES ALIANCA DA BAHIA,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,,300,37.0000000000,11100.0000000000,Consolidated
2018-12-01,01.938.783/0001-11,CIA DE PARTICIPAÇÕES ALIANÇA DA BAHIA,2018-12-18,Compra à vista,1,Companhia,CIA PARTICIPACOES ALIANCA DA BAHIA,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Agora Corretora de Titulos e Valores Mobiliarios S/A,100,37.2000000000,3720.0000000000,Consolidated
2018-12-01,02.016.439/0001-38,RIO GRANDE ENERGIA SA,2018-12-31,Outras Saídas,1,Companhia,RIO GRANDE ENERGIA SA,Controlador ou Vinculado,Extinção da Rio Grande Energias S.A. - Incorporada pela RGE SUL conforme AGE de 31.12.2018,Débito,Ações,ON,,1019789776,0.0000000000,0.0000000000,Consolidated
2018-12-01,02.016.440/0001-62,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,2018-12-31,Subscrição,1,Companhia,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,,598976,2158.7213800000,1293022297.3068800000,Consolidated
2018-12-01,02.084.220/0001-76,NUMERAL 80 PARTICIPAÇÕES S.A.,2018-12-03,Venda à vista,1,Controladora,SANTOS BRASIL PARTICIPACOES S.A.,Diretor ou Vinculado,,Débito,Ações,ON,XP Investimentos CCTVM S.A.,25000,4.1500000000,103750.0000000000,Consolidated
2018-12-01,02.084.220/0001-76,NUMERAL 80 PARTICIPAÇÕES S.A.,2018-12-04,Venda à vista,1,Controladora,SANTOS BRASIL PARTICIPACOES S.A.,Diretor ou Vinculado,,Débito,Ações,ON,XP Investimentos CCTVM S.A.,5000,4.0800000000,20400.0000000000,Consolidated
2018-12-01,02.084.220/0001-76,NUMERAL 80 PARTICIPAÇÕES S.A.,2018-12-05,Venda à vista,1,Controladora,SANTOS BRASIL PARTICIPACOES S.A.,Diretor ou Vinculado,,Débito,Ações,ON,XP Investimentos CCTVM S.A.,25600,4.1329300000,105803.0080000000,Consolidated
2018-12-01,02.084.220/0001-76,NUMERAL 80 PARTICIPAÇÕES S.A.,2018-12-07,Venda à vista,1,Controladora,SANTOS BRASIL PARTICIPACOES S.A.,Diretor ou Vinculado,,Débito,Ações,ON,XP Investimentos CCTVM S.A.,7900,4.0963300000,32361.0070000000,Consolidated
2018-12-01,02.084.220/0001-76,NUMERAL 80 PARTICIPAÇÕES S.A.,2018-12-10,Venda à vista,1,Controladora,SANTOS BRASIL PARTICIPACOES S.A.,Diretor ou Vinculado,,Débito,Ações,ON,XP Investimentos CCTVM S.A.,25000,4.0462000000,101155.0000000000,Consolidated
2018-12-01,02.084.220/0001-76,NUMERAL 80 PARTICIPAÇÕES S.A.,2018-12-11,Compra à vista,1,Controladora,SANTOS BRASIL PARTICIPACOES S.A.,Diretor ou Vinculado,,Crédito,Ações,ON,XP Investimentos CCTVM S.A.,100,4.0800000000,408.0000000000,Consolidated
2018-12-01,02.084.220/0001-76,NUMERAL 80 PARTICIPAÇÕES S.A.,2018-12-11,Venda à vista,1,Controladora,SANTOS BRASIL PARTICIPACOES S.A.,Diretor ou Vinculado,,Débito,Ações,ON,XP Investimentos CCTVM S.A.,95,4.0614700000,385.8396500000,Consolidated
2018-12-01,02.084.220/0001-76,NUMERAL 80 PARTICIPAÇÕES S.A.,2018-12-12,Venda à vista,1,Controladora,SANTOS BRASIL PARTICIPACOES S.A.,Diretor ou Vinculado,,Débito,Ações,ON,Itaú Corretora de Valores S.A,95000,4.1484000000,394098.0000000000,Consolidated
