Reference_Date,Company_CNPJ,Company_Name,Movement_Date,Movement_Type,Version,Company_Type,Company,Position_Type,Movement_Description,Operation_Type,Asset_Type,Security_Characteristic,Intermediary,Quantity,Unit_Price,Volume,File_Type
2026-04-01,06.272.793/0001-84,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,2026-04-08,Venda à vista,1,Controladora,EQUATORIAL S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,BB,969,43.6659133127,42312.2700000063,Consolidated
2026-04-01,06.272.793/0001-84,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,2026-04-10,Venda à vista,1,Controladora,EQUATORIAL S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,BB,37500,44.76272,1678602.0,Consolidated
2026-04-01,06.272.793/0001-84,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,2026-04-15,Venda à vista,1,Controladora,EQUATORIAL S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,BB,3580,45.3,162174.0,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-01,Compra à termo,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,NOVA FUTURA,100000,6.5083599,650835.99,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-01,Venda à vista,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Débito,Ações,ON,NOVA FUTURA,100000,6.0769,607690.0,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-02,Compra à termo,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,NOVA FUTURA,150000,6.2442876667,936643.150005,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-02,Venda à vista,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Débito,Ações,ON,NOVA FUTURA,100000,5.81782,581782.0,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-06,Compra à termo,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,NOVA FUTURA,186000,6.0756666667,1130074.0000062,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-06,Venda à vista,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Débito,Ações,ON,NOVA FUTURA,86000,5.6732325581,487897.9999966,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-07,Compra à termo,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,NOVA FUTURA,100000,5.9832304,598323.04,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-07,Outras Entradas,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Conselho de Administração ou Vinculado,OUTORGA DE AÇÕES DO PLANO DE REMUNERAÇÃO,Crédito,Ações,ON,ITAÚ,18940,0.0,0.0,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-07,Venda à vista,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Débito,Ações,ON,NOVA FUTURA,100000,5.58554,558554.0,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-08,Compra à termo,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,NOVA FUTURA,100000,6.2479895,624798.95,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-08,Venda à vista,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Débito,Ações,ON,NOVA FUTURA,100000,5.83488,583488.0,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-09,Compra à termo,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,NOVA FUTURA,100000,6.3181697,631816.97,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-09,Venda à vista,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Débito,Ações,ON,NOVA FUTURA,100000,5.90042,590042.0,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-10,Compra à termo,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,NOVA FUTURA,100000,6.2579815,625798.15,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-10,Venda à vista,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Débito,Ações,ON,NOVA FUTURA,100000,5.84312,584312.0,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-13,Compra à termo,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,NOVA FUTURA,200000,6.25040915,1250081.83,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-13,Venda à vista,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Débito,Ações,ON,NOVA FUTURA,200000,5.83496,1166992.0,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-14,Compra à termo,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,NOVA FUTURA,200000,6.34470415,1268940.83,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-14,Venda à vista,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Débito,Ações,ON,NOVA FUTURA,200000,5.92519,1185038.0,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-15,Compra à termo,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,NOVA FUTURA,300000,6.2673924,1880217.72,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-15,Venda à vista,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Débito,Ações,ON,NOVA FUTURA,300000,5.85298,1755894.0,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-26,Compra à vista,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,XP Investimentos,1300,5.5123,7165.99,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-30,Compra à termo,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,NOVA FUTURA,100000,5.8399194,583991.94,Consolidated
2026-04-01,06.626.253/0001-51,EMPREENDIMENTOS PAGUE MENOS SA,2026-04-30,Venda à vista,2,Companhia,EMPREENDIMENTOS PAGUE MENOS S.A.,Controlador ou Vinculado,,Débito,Ações,ON,NOVA FUTURA,100000,5.47578,547578.0,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-01,Contratação de empréstimo (locador),1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Diretor ou Vinculado,,Débito,Ações,ON,XP Investimentos,9803,22.65,222037.95,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-06,Compra à vista,1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Safra,60000,23.04,1382400.0,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-06,Contratação de empréstimo (locador),1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Diretor ou Vinculado,,Débito,Ações,ON,XP Investimentos,25549,23.01,587882.49,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-08,Ações de plano de remuneração,1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Ágora Investimentos,1875,23.9945013333,44989.6899999375,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-08,Contratação de empréstimo (locador),1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Safra,7657,22.84,174885.88,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-10,Contratação de empréstimo (locador),1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Diretor ou Vinculado,,Débito,Ações,ON,XP Investimentos,1186,24.27,28784.22,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-14,Contratação de empréstimo (locador),1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Safra,40299,23.79,958713.21,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-14,Devolução de empréstimo (locador),1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Diretor ou Vinculado,,Crédito,Ações,ON,XP Investimentos,7158,23.79,170288.82,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-15,Devolução de empréstimo (locador),1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Diretor ou Vinculado,,Crédito,Ações,ON,XP Investimentos,903,23.74,21437.22,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-16,Devolução de empréstimo (locador),1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Diretor ou Vinculado,,Crédito,Ações,ON,XP Investimentos,23380,23.6,551768.0,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-17,Contratação de empréstimo (locador),1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Safra,67207,23.28,1564578.96,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-17,Devolução de empréstimo (locador),1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Diretor ou Vinculado,,Crédito,Ações,ON,XP Investimentos,16780,23.28,390638.4,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-20,Devolução de empréstimo (locador),1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,XP Investimentos,183700,23.65,4344505.0,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-22,Contratação de empréstimo (locador),1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Safra,150,23.52,3528.0,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-22,Devolução de empréstimo (locador),1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Safra,2199,23.52,51720.48,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-24,Devolução de empréstimo (locador),1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Safra,3199,23.06,73768.94,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-27,Contratação de empréstimo (locador),1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Safra,351,22.81,8006.31,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-27,Devolução de empréstimo (locador),1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Safra,26852,22.81,612494.12,Consolidated
2026-04-01,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,2026-04-28,Contratação de empréstimo (locador),1,Companhia,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,Conselho de Administração ou Vinculado,,Débito,Ações,ON,Safra,400,22.78,9112.0,Consolidated
2026-04-01,07.282.377/0001-20,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,2026-04-08,Venda à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,55.34,486992.0,Consolidated
2026-04-01,07.282.377/0001-20,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,2026-04-17,Compra à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,57.35,504680.0,Consolidated
2026-04-01,07.282.377/0001-20,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,2026-04-20,Venda à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,57.47,505736.0,Consolidated
2026-04-01,07.282.377/0001-20,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,2026-04-22,Units de plano de remuneração,1,Controladora,ENERGISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,16644,55.93,930898.92,Consolidated
2026-04-01,07.282.377/0001-20,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,2026-04-23,Units de plano de remuneração,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,2600,52.046,135319.6,Consolidated
2026-04-01,07.282.377/0001-20,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,2026-04-24,Units de plano de remuneração,1,Controladora,ENERGISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,33771,55.29,1867198.59,Consolidated
2026-04-01,07.282.377/0001-20,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,2026-04-24,Venda à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,18777,55.29,1038180.33,Consolidated
2026-04-01,07.282.377/0001-20,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,2026-04-28,Compra à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,2038,53.73,109501.74,Consolidated
2026-04-01,07.282.377/0001-20,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,2026-04-28,Units de plano de remuneração,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,9984,53.73,536440.32,Consolidated
2026-04-01,07.282.377/0001-20,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,2026-04-29,Compra à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,51.98,457424.0,Consolidated
2026-04-01,07.282.377/0001-20,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,2026-04-29,Venda à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,1633,51.98,84883.34,Consolidated
2026-04-01,07.282.377/0001-20,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,2026-04-30,Venda à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,405,52.82,21392.1,Consolidated
2026-04-01,07.415.333/0001-20,SIMPAR S.A.,2026-04-10,Outras Saídas,1,Controlada,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",Controlador ou Vinculado,CESSÃO DE DIREITOS DE SUBSCRIÇÃO,Débito,Outros,DIREITO DE SUBSCRICAO  VAMO1,,1730832,0.0,0.0,Consolidated
2026-04-01,07.415.333/0001-20,SIMPAR S.A.,2026-04-13,Outras Entradas,1,Companhia,SIMPAR S.A.,Controlador ou Vinculado,Aquisição de direitos de subscrição,Crédito,Outros,DIREITO DE SUBSCRICAO  SIMH1,Banco Bradesco S.A.,17109362,0.25,4277340.5,Consolidated
2026-04-01,07.415.333/0001-20,SIMPAR S.A.,2026-04-13,Outras Saídas,1,Companhia,SIMPAR S.A.,Controlador ou Vinculado,Cessão de direitos de subscrição,Débito,Outros,Direito de subscrição - SIMH1,Banco Bradesco S.A.,8678755,0.25,2169688.75,Consolidated
2026-04-01,07.415.333/0001-20,SIMPAR S.A.,2026-04-17,Outras Saídas,1,Companhia,SIMPAR S.A.,Controlador ou Vinculado,Encerramento do prazo para subscrição,Débito,Outros,Direito de subscrição - SIMH1,0,2417882,0.0,0.0,Consolidated
2026-04-01,07.415.333/0001-20,SIMPAR S.A.,2026-04-20,Subscrição,1,Companhia,SIMPAR S.A.,Controlador ou Vinculado,,Crédito,Recibo de Subscrição,SIMH9,Banco Bradesco S.A.,26690392,11.24,300000006.08,Consolidated
2026-04-01,07.415.333/0001-20,SIMPAR S.A.,2026-04-30,Outras Saídas,1,Controlada,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",Diretor ou Vinculado,SUBSCRIÇÃO DOS DIREITOS DE PREFERÊNCIA,Débito,Outros,Direito de subscrição - VAMO1,BTG Pactual,46592,3.85,179379.2,Consolidated
2026-04-01,07.816.890/0001-53,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2026-04-09,Venda à vista,1,Companhia,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,Controlador ou Vinculado,,Débito,Ações,ON,BTG Pactual CTVM,1200000,33.4,40080000.0,Consolidated
2026-04-01,07.816.890/0001-53,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2026-04-15,Ações de plano de remuneração,1,Companhia,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,Itaú Corretora,17646,22.17,391211.82,Consolidated
2026-04-01,07.816.890/0001-53,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2026-04-16,Outras Entradas,1,Companhia,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,Conselho de Administração ou Vinculado,REVERSÃO DO EMPRÉSTIMO REALIZADO EM 24/03,Crédito,Ações,ON,,468,31.147008547,14576.799999996,Consolidated
2026-04-01,08.312.229/0001-73,EZ TEC EMPREEND. E PARTICIPAÇÕES S/A,2026-04-02,Compra à termo,1,Companhia,EZ TEC EMPREEND. E PARTICIPACOES S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,AGORA CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A,280000,14.2458976429,3988851.340012,Consolidated
2026-04-01,08.312.229/0001-73,EZ TEC EMPREEND. E PARTICIPAÇÕES S/A,2026-04-02,Compra à vista,1,Companhia,EZ TEC EMPREEND. E PARTICIPACOES S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,AGORA CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A,213900,14.0241888733,2999773.99999887,Consolidated
2026-04-01,08.312.229/0001-73,EZ TEC EMPREEND. E PARTICIPAÇÕES S/A,2026-04-02,Venda à vista,1,Companhia,EZ TEC EMPREEND. E PARTICIPACOES S.A.,Controlador ou Vinculado,,Débito,Ações,ON,AGORA CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A,156309,19.1926734225,2999987.5899975523,Consolidated
2026-04-01,08.312.229/0001-73,EZ TEC EMPREEND. E PARTICIPAÇÕES S/A,2026-04-17,Venda à vista,1,Companhia,EZ TEC EMPREEND. E PARTICIPACOES S.A.,Controlador ou Vinculado,,Débito,Ações,ON,BTG Pactual CTVM S.A.,100000,15.95967,1595967.0,Consolidated
2026-04-01,08.467.115/0001-00,CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA,2026-04-08,Venda à vista,1,Controladora,EQUATORIAL S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,BB,969,43.6659133127,42312.2700000063,Consolidated
2026-04-01,08.467.115/0001-00,CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA,2026-04-09,Venda à vista,1,Controladora,EQUATORIAL S.A.,Diretor ou Vinculado,,Débito,Ações,ON,XP,100,43.95,4395.0,Consolidated
2026-04-01,08.467.115/0001-00,CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA,2026-04-10,Venda à vista,1,Controladora,EQUATORIAL S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,BB,37500,44.76272,1678602.0,Consolidated
2026-04-01,08.467.115/0001-00,CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA,2026-04-15,Venda à vista,1,Controladora,EQUATORIAL S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,BB,3580,45.3,162174.0,Consolidated
2026-04-01,08.467.115/0001-00,CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA,2026-04-17,Venda à vista,1,Controladora,EQUATORIAL S.A.,Diretor ou Vinculado,,Débito,Ações,ON,XP,700,46.08,32256.0,Consolidated
2026-04-01,08.797.760/0001-83,CURY CONSTRUTORA E INCORPORADORA S.A.,2026-04-09,Compra à vista,1,Companhia,Cury Construtora e Incorporadora S.A.,Controlador ou Vinculado,,Crédito,Outros,CRI CURY CDI 100% 15/09/2027,Itaú BBA,2439,0.4202214022,1024.9199999658,Consolidated
2026-04-01,08.797.760/0001-83,CURY CONSTRUTORA E INCORPORADORA S.A.,2026-04-10,Compra à vista,1,Companhia,Cury Construtora e Incorporadora S.A.,Conselho de Administração ou Vinculado,,Crédito,Outros,CRI CURY - 24D3313768,Ágora,56,1060.1076785714,59366.0299999984,Consolidated
2026-04-01,08.797.760/0001-83,CURY CONSTRUTORA E INCORPORADORA S.A.,2026-04-17,Desligamento/saída,1,Companhia,Cury Construtora e Incorporadora S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,,0,0.0,0.0,Consolidated
2026-04-01,08.797.760/0001-83,CURY CONSTRUTORA E INCORPORADORA S.A.,2026-04-17,Posse,1,Companhia,Cury Construtora e Incorporadora S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,,0,0.0,0.0,Consolidated
2026-04-01,08.807.432/0001-10,YDUQS PARTICIPACOES S.A.,2026-04-28,Desligamento/saída,1,Companhia,YDUQS PARTICIPACOES S.A.,Conselho de Administração ou Vinculado,,Débito,Ações,ON,,20774,0.0,0.0,Consolidated
2026-04-01,08.807.432/0001-10,YDUQS PARTICIPACOES S.A.,2026-04-28,Posse,1,Companhia,YDUQS PARTICIPACOES S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,,5878000,0.0,0.0,Consolidated
2026-04-01,08.902.291/0001-15,CSN MINERAÇÃO S.A.,2026-04-16,Posse,1,Companhia,CSN MINERAÇÃO S.A.,Controlador ou Vinculado,,Crédito,Ações,ON,,5710,4.97,28378.7,Consolidated
2026-04-01,09.042.817/0001-05,BEMOBI MOBILE TECH S.A.,2026-04-23,Compra à vista,1,Companhia,BEMOBI MOBILE TECH S.A.,Conselho de Administração ou Vinculado,,Crédito,Ações,ON,,0,0.0,0.0,Consolidated
2026-04-01,09.053.134/0001-45,ELFA MEDICAMENTOS S.A.,2026-04-28,Outras Entradas,1,Companhia,Elfa Medicamentos S.A.,Conselho de Administração ou Vinculado,Transferência em decorrência de plano de ações diferidas da Companhia,Crédito,Ações,ON,Itaú,17953,9.420000557,169117.269999821,Consolidated
2026-04-01,09.095.183/0001-40,ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A,2026-04-08,Venda à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,55.34,486992.0,Consolidated
2026-04-01,09.095.183/0001-40,ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A,2026-04-17,Compra à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,57.35,504680.0,Consolidated
2026-04-01,09.095.183/0001-40,ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A,2026-04-20,Venda à vista,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Débito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,8800,57.47,505736.0,Consolidated
2026-04-01,09.095.183/0001-40,ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A,2026-04-22,Units de plano de remuneração,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,9341,55.93,522442.13,Consolidated
2026-04-01,09.095.183/0001-40,ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A,2026-04-24,Units de plano de remuneração,1,Controladora,ENERGISA S.A.,Conselho de Administração ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,33771,55.29,1867198.59,Consolidated
2026-04-01,09.095.183/0001-40,ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A,2026-04-28,Units de plano de remuneração,1,Controladora,ENERGISA S.A.,Diretor ou Vinculado,,Crédito,Units,1 ACAO ORDINARIA E 4 ACOES PREFERENCIAIS,,9984,53.73,536440.32,Consolidated
